rxnID,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
DASYNI14,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DASYNI15,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DASYNI16,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DASYNI17,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DATPti,0.0043218629422649,0.7865814886937169,0.0022884201190928,0.3525555951186352,0.0107797950493659
DB4PS,0.8880486124626583,0.18249016412987287,0.9646641011022423,0.52141261774512,0.9028765616957557
DBTS,0.6142667815868247,0.020585780709772,0.680468453059673,0.10955556274884251,0.8266049787094659
DCAT,0.0951211450002008,0.0276099829114175,0.0274808374509058,0.1144757712103065,0.0646495250573206
DCMPDA,0.6070379329199913,0.014435878074951182,0.6768695362979855,0.08885508043893421,0.8241132843573065
DCMPDAi,0.3929620670800082,0.9855641219250482,0.3231304637020141,0.9111449195610654,0.1758867156426931
DCTPD,0.0188845948292106,0.0054544370703015,0.007779836564044001,0.0183536723529601,0.7942889897524682
DCTPD2,0.0232064577714755,0.7920359257640184,0.0100682566831368,0.3709092674715953,0.8050687848018341
DCYTD,0.987491620405124,0.9966816357350072,0.9944333586722408,0.9884439840740618,0.9783058818024422
DCYTt2r,0.3982323302533493,0.9871438222787422,0.32451618522741643,0.9076489819700253,0.9484055495765286
DDCAt,0.12555645143850971,0.8258454874220081,0.0411480108957301,0.5099698960929657,0.8722100042113141
DDGALK,0.0951211450002008,0.0276099829114175,0.0274808374509058,0.1144757712103065,0.0646495250573206
DDGLCNt2r,0.025430718899732002,0.0110976433652583,0.0107571582414797,0.032968633671058,0.7967046464835523
DDGLK,0.12555645143850971,0.8258454874220081,0.0411480108957301,0.5099698960929657,0.8722100042113141
DDPA,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DDPGA,0.982746529998177,0.210050470929539,0.9919390599265169,0.6316803159291746,0.9675260867530763
DEXTRINASE,0.7130270649329783,0.834220879863291,0.7096161155454198,0.5666170329848182,0.901958261195077
DEXTRINabc,0.7130270649329783,0.834220879863291,0.7096161155454198,0.5666170329848182,0.901958261195077
DGC3D2,0.000682724596312,0.0005563724516154,0.0006215950842518,0.009969896092966,7.603762107528894e-05
DGCHOLte,0.0951211450002008,0.0276099829114175,0.0274808374509058,0.1144757712103065,0.0646495250573206
DGK1,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DGLU6Pt2,0.0,4.967611175138099e-05,0.0,0.0038843751011556,0.0
DGSNt2,0.3923689307791399,0.9821066645471521,0.32216045863423254,0.906888291846049,0.9460659304665198
DGTPt,0.0002378723706607,0.0,0.000122735335107,0.0003236979250963,0.0
DHAD1,0.9995767725353174,0.9999503238882479,0.9997941213733684,0.9957919269737476,0.9999999999999996
DHAD2,0.9995767725353174,0.9999503238882479,0.9997941213733684,0.9957919269737476,0.9999999999999996
DHAK,0.98638566834413,0.9960755871716405,0.9936058849613579,0.9742660149548438,0.9782298441813668
DHAPT,0.9870683929404419,0.9966319596232559,0.9942274800456097,0.9842359110478098,0.9783058818024422
DHDPRy,0.9995767725353174,0.9999503238882479,0.9997941213733684,0.9957919269737476,0.9999999999999996
DHDPS,0.9995767725353174,0.9999999999999992,0.9997941213733684,0.9996763020749032,0.9999999999999996
DHFOR2,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DHFR,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DHFS,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DHNAOT,0.0184582781129614,0.7924432698803797,0.0084608197136702,0.3686757517884308,0.0133182817837254
DHNAOT4,0.9870683929404419,0.9966816357350072,0.9942274800456097,0.9881202861489654,0.9783058818024422
DHNAOT7,0.39891505484966133,0.9877001947303576,0.32513778031166823,0.9176188780629914,0.9484815871976039
DHNAS,0.0065461240705214,0.0056432062949568,0.0029773216774357,0.0146149613180979,0.0024156567310841
DHNPA,0.11400573982941141,0.033064419981718995,0.0352606740149498,0.13282944356326662,0.8589385148097888
DHORD2,0.9998146449059782,0.9999999999999992,0.9999168567084754,0.9999999999999996,0.9999999999999996
DHORD5,0.9998146449059782,0.9999999999999992,0.9999168567084754,0.9999999999999996,0.9999999999999996
DHORD6,0.1190103273679883,0.8202022811270513,0.0381706892182944,0.4953549347748678,0.86979434748023
DHORDfum,0.0112943037290355,0.0052358621785955,0.0045847586469023,0.0168484770012624,0.7941661597491928
DHORTS,0.9998146449059782,0.9999999999999992,0.9999168567084754,0.9999999999999996,0.9999999999999996
DHPM1,0.3916862061828279,0.9815006159837854,0.32153886354998074,0.8930340206519274,0.9459898928454444
DHPM2,0.3916862061828279,0.9815006159837854,0.32153886354998074,0.8930340206519274,0.9459898928454444
DHPPDA,0.9831697574628591,0.21010014704129037,0.992144938553148,0.6358883889554265,0.9675260867530763
DHPS,0.11832760277167631,0.8196459086754359,0.037549094134042595,0.4853850386819018,0.8697183098591547
DHQS,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DHQTi,0.9997621276293387,0.9999999999999992,0.9998772646648926,0.9996763020749032,0.9999999999999996
DHSKDH,0.988282468806282,0.9947641378214037,0.9952093627264662,0.9828278250736407,0.20583384025080678
DKDID,0.0112943037290355,0.0052358621785955,0.0045847586469023,0.0168484770012624,0.7941661597491928
DKDID2,0.0112943037290355,0.0052358621785955,0.0045847586469023,0.0168484770012624,0.7941661597491928
DMATT,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DMGLYMT,0.0232064577714755,0.7920359257640184,0.0100682566831368,0.3709092674715953,0.8050687848018341
DMLARGAH,0.0112943037290355,0.0052358621785955,0.0045847586469023,0.0168484770012624,0.7941661597491928
DMPPS,0.9873062653111027,0.9966816357350072,0.9943502153807167,0.9884439840740618,0.9783058818024422
DMPPS2r,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DMQMT,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999996,0.9999999999999996
DMQMT2,0.01191215404244,0.7868000635854229,0.0054834980362345,0.3540607904703329,0.0109026250526413
DMSOR1,0.3797740521403879,0.1947005523983625,0.31605536551374624,0.5389732301815945,0.9350872677928032
DMSOR2,0.3797740521403879,0.1947005523983625,0.31605536551374624,0.5389732301815945,0.9350872677928032
DMSORmq,0.0951211450002008,0.0276099829114175,0.0274808374509058,0.1144757712103065,0.0646495250573206
DM_2HYMEPH,0.2846529071401871,0.167090569486945,0.28857452806284045,0.424497458971288,0.8704377427354826
